"ORF","Gene","Control Median","Control STD","Control Localization","Repeat 1 Median","Repeat 1 STD","Repeat 1 Localization","Repeat 2 Median","Repeat 2 STD","Repeat 2 Localization","DTT Median","DTT STD","DTT FoldChange","DTT Localization","H2O2 Median","H2O2 STD","H2O2 FoldChange","H2O2 Localization","Starvation Median","Starvation STD","Starvation FoldChange","Starvation Localization","Description"
"YOL067C","RTG1",24.71,5.12766984913592,"nucleus,cytosol",25.275591,5.2448269139711,"nucleus,cytosol","24.158374500000001","4.9152701036027198","nucleus,cytosol","17.66","5.96","0.71","nucleus,cytosol","25.02","4.75","1.01","nucleus,cytosol","19.739999999999998","3.69","0.79","nucleus,cytosol","Transcription factor (bHLH) involved in interorganelle communication between mitochondria, peroxisomes, and nucleus"
"YPR057W","BRR1",22.78,4.75384478568429,"nucleus",25.3088205,4.23947541080151,"nucleus","20.273809","4.2375154911659498","nucleus","22.96","6.43","1","nucleus","24.73","4.3899999999999997","1.08","nucleus","22.12","5.57","0.97","nucleus","snRNP protein component of spliceosomal snRNPs, required for pre-mRNA splicing and snRNP biogenesis; in null mutant newly-synthesized snRNAs are destabilized and 3'-end processing is slowed"
"YNR032W","PPG1",22.64,6.90517028936088,"cytosol",25.314207,6.93941331327393,"cytosol","19.986176","6.0706931703406299","cytosol","22.79","13.89","1","cytosol","22.88","6.54","1.01","cytosol","32.81","15.49","1.44","cytosol","Putative serine/threonine protein phosphatase, required for glycogen accumulation; interacts with Tap42p, which binds to and regulates other protein phosphatases"
"YDR435C","PPM1",22.05,6.17233796148889,"cytosol",25.314449,5.19742389961971,"cytosol","18.80303","5.6826636263490897","below threshold","20.190000000000001","8.3800000000000008","0.91","cytosol","20.87","5.2","0.94","cytosol","29.32","6.24","1.32","cytosol","Carboxyl methyltransferase, methylates the C terminus of the protein phosphatase 2A catalytic subunit (Pph21p or Pph22p), which is important for complex formation with regulatory subunits"
"YJL070C","YJL070C",22.5,6.00529168409109,"cytosol",25.32527,5.99844434314482,"cytosol","19.680259499999998","4.6668114941728902","cytosol","24.05","9.23","1.06","cytosol","19.690000000000001","4.66","0.87","cytosol","20.93","3.37","0.93","cytosol","Putative protein of unknown function with similarity to AMP deaminases; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YJL070C is a non-essential gene"
"YMR225C","MRPL44",25.17,5.54075587956929,"mitochondria",25.32988,5.75180341130976,"mitochondria","25.034652999999999","5.2927817569032403","mitochondria","27.59","14.95","1.0900000000000001","mitochondria","20.350000000000001","3.49","0.8","mitochondria","22.59","5.22","0.89","mitochondria","Mitochondrial ribosomal protein of the large subunit"
"YKL012W","PRP40",23,5.73040559129344,"nucleus",25.365362,5.35110823909983,"nucleus","20.645921999999999","4.57257439603646","nucleus","23.11","8.42","1","nucleus","24.47","5.2","1.06","nucleus","23.23","4.37","1","nucleus","U1 snRNP protein involved in splicing, interacts with the branchpoint-binding protein during the formation of the second commitment complex"
"YER013W","PRP22",23.82,5.17271808485797,"nucleus",25.3773,4.55649004602162,"nucleus","22.279793000000002","5.4462554745650298","nucleus","24.05","6.24","1","nucleus","26.92","4.13","1.1200000000000001","nucleus","20.010000000000002","5.16","0.84","nucleus","DEAH-box RNA-dependent ATPase/ATP-dependent RNA helicase, associates with lariat intermediates before the second catalytic step of splicing; mediates ATP-dependent mRNA release from the spliceosome and unwinds RNA duplexes"
"YNL216W","RAP1",22.35,6.79840024420518,"cytosol",25.377593,6.69435581223677,"cytosol","19.349432","5.5780330563590201","cytosol","30.62","8.9499999999999993","1.36","cytosol","22.26","5.53","0.99","cytosol","21.94","6.21","0.98","cytosol","DNA-binding protein involved in either activation or repression of transcription, depending on binding site context; also binds telomere sequences and plays a role in telomeric position effect (silencing) and telomere structure"
"YDL159W","STE7",23.81,6.76089454230486,"cytosol",25.383886,5.89669411787066,"cytosol","22.242037499999999","7.1882763907915797","cytosol","33.31","12.8","1.39","cytosol","25.25","4.8600000000000003","1.06","cytosol","21.83","5.07","0.91","cytosol","Signal transducing MAP kinase kinase involved in pheromone response, where it phosphorylates Fus3p, and in the pseudohyphal/invasive growth pathway, through phosphorylation of Kss1p; phosphorylated by Ste11p, degraded by ubiquitin pathway"
"YOR308C","SNU66",24.04,5.66051247941211,"nucleus",25.384937,5.48228235872477,"nucleus","22.725737500000001","5.70538703046868","nucleus","23.47","9.51","0.97","nucleus","24.05","4.74","0.99","nucleus","20.36","4.7","0.84","nucleus","Component of the U4/U6.U5 snRNP complex involved in pre-mRNA splicing via spliceosome; has homology to human SART-1 and to an S. pombe protein; snu66 null mutation confers cold-sensitivity but is not lethal at normal growth temperatures"
"YAL017W","PSK1",25.2,5.62420217073954,"cytosol",25.398935,5.62041939366766,"cytosol","25.013054","5.6288892608906496","cytosol","28.65","15.94","1.1299999999999999","cytosol","29.16","6.23","1.1499999999999999","cytosol","25.89","3.72","1.02","cytosol","One of two (see also PSK2) PAS domain containing S/T protein kinases; coordinately regulates protein synthesis and carbohydrate metabolism and storage in response to a unknown metabolite that reflects nutritional status"
"YMR135C","GID8",23.61,6.60197844596737,"nucleus,cytosol",25.413385,5.98587738723059,"nucleus,cytosol","21.820562500000001","6.7395651568177604","nucleus,cytosol","28.86","10.73","1.22","nucleus,cytosol","28.93","4.6500000000000004","1.22","nucleus,cytosol","32.97","6.03","1.39","nucleus,cytosol","Protein of unknown function, involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; contains LisH and CTLH domains, like Vid30p; dosage-dependent regulator of START"
"YPR107C","YTH1",25.77,6.18408573300976,"nucleus",25.4137155,5.92884397701815,"nucleus","26.145039000000001","6.28225628538768","nucleus","31.8","10.01","1.23","nucleus","24.95","6.02","0.96","nucleus","27.58","5.87","1.07","nucleus","Essential RNA-binding component of cleavage and polyadenylation factor, contains five zinc fingers; required for pre-mRNA 3'-end processing and polyadenylation"
"YGL005C","COG7",23.3,6.10002034989344,"punctate",25.419117,5.85795060772128,"punctate","21.205935499999999","5.5977209032600097","punctate","24.45","10.210000000000001","1.04","punctate","24.58","4.07","1.05","punctate","24.34","4.0199999999999996","1.04","punctate","Component of the conserved oligomeric Golgi complex (Cog1p through Cog8p), a cytosolic tethering complex that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments"
"YOR347C","PYK2",25.42,6.91162295258165,"cytosol",25.4240035,7.1238465005266,"cytosol","25.431703500000001","6.5366979064868698","cytosol","41.66","14.09","1.63","cytosol","30.99","7.42","1.21","cytosol","26.67","4.51","1.04","cytosol","Pyruvate kinase that appears to be modulated by phosphorylation; PYK2 transcription is repressed by glucose, and Pyk2p may be active under low glycolytic flux"
"YDR003W","RCR2",28.53,6.87027180736264,"vacuole,cytosol",25.4257565,6.67173277153539,"vacuole,cytosol","31.648809","5.9808525011333504","vacuole,cytosol","31.1","14.28","1.08","vacuole,cytosol","24.18","5.13","0.84","vacuole,cytosol","66.209999999999994","11.36","2.3199999999999998","vacuole,cytosol","Vacuolar protein that presumably functions within the endosomal-vacuolar trafficking pathway, affecting events that determine whether plasma membrane proteins are degraded or routed to the plasma membrane; similar to Rcr1p"
"YOR337W","TEA1",25.43,5.68800091357589,"nucleus",25.4300235,4.28939319541193,"nucleus","NA","NA","technical problem","NA","NA","NA","nucleus","NA","NA","NA","technical problem","NA","NA","NA","nucleus","Ty1 enhancer activator required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein"
"YDR469W","SDC1",25.88,6.5153774058833,"nucleus",25.4521435,6.20069500903733,"nucleus","26.312795999999999","6.8547311315731898","nucleus","21.54","8.89","0.83","nucleus","22.75","3.94","0.87","nucleus","28.28","5.72","1.0900000000000001","nucleus","Subunit of the COMPASS (Set1C) complex, which methylates lysine 4 of histone H3 and is required in chromatin silencing at telomeres; contains a Dpy-30 domain that mediates interaction with Bre2p; similar to C. elegans and human DPY-30"
"YDR081C","PDC2",22.61,5.78251898130942,"nucleus",25.456193,4.63002636218759,"nucleus","19.78106","5.5951926938282899","nucleus","23.28","9.3699999999999992","1.02","nucleus","24.71","4.63","1.0900000000000001","nucleus","21.98","5.07","0.97","nucleus","Transcription factor required for the synthesis of the glycolytic enzyme pyruvate decarboxylase, required for high level expression of both the THI and the PDC genes"
"YGR127W","YGR127W",23.35,5.53804645454548,"cytosol",25.45965,3.77702137818005,"cytosol","21.252631999999998","5.8009312562214301","cytosol","24.01","6.7","1.02","cytosol","21.04","3.4","0.9","cytosol","21.47","3.6","0.91","cytosol","Putative protein of unknown function; expression is regulated by Msn2p/Msn4p, indicating a possible role in stress response"
"YKL182W","FAS1",24.24,6.42887276535172,"cytosol",25.461206,5.95531533045152,"cytosol","23.024549499999999","6.4814733524084902","cytosol","NA","NA","NA","punctate","28.01","5.08","1.1499999999999999","cytosol","19.32","17.34","0.79","cytosol","Beta subunit of fatty acid synthetase, which catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase, dehydratase, enoyl reductase, malonyl transacylase, and palmitoyl transacylase activities"
"YNL136W","EAF7",23.59,5.73343240773382,"nucleus",25.463116,5.46386480276094,"nucleus","21.734463000000002","5.4003776568162696","nucleus","24.93","7.48","1.05","nucleus","25.93","4.26","1.0900000000000001","nucleus","20.78","4.25","0.88","nucleus","Subunit of the NuA4 histone acetyltransferase complex, which acetylates the N-terminal tails of histones H4 and H2A"
"YBR030W","RKM3",25.18,6.14415464978122,"nucleus",25.4714185,6.57416476947805,"nucleus","24.903645999999998","5.5538786232276598","nucleus","24.74","8.19","0.98","nucleus","25.5","5.24","1.01","nucleus","21.54","4.68","0.85","nucleus","Ribosomal lysine methyltransferase specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein"
"YKR099W","BAS1",24.18,5.03154794448657,"nucleus",25.476926,4.79031088324258,"nucleus","22.909433","5.2025527999074299","nucleus","17.14","8.3699999999999992","0.7","nucleus","24.77","5.23","1.02","nucleus","17.96","3.62","0.74","nucleus","Myb-related transcription factor involved in regulating basal and induced expression of genes of the purine and histidine biosynthesis pathways; also involved in regulation of meiotic recombination at specific genes"
"YAR003W","SWD1",22.96,6.93447566482269,"nucleus",25.4792,7.0312484494982,"nucleus","20.462962999999998","6.0630621945368999","nucleus","29.26","14.38","1.27","nucleus","23.95","5.01","1.04","nucleus","17.97","5.98","0.78","nucleus","Subunit of the COMPASS (Set1C) complex, which methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres; WD40 beta propeller superfamily member with similarity to mammalian Rbbp7"
"YIL112W","HOS4",25.04,5.39244495124837,"nucleus",25.48077,5.73320956118487,"nucleus","24.619046999999998","5.0479070968884097","nucleus","24.31","6.05","0.97","nucleus","28.51","4.83","1.1299999999999999","nucleus","26.8","5.54","1.07","nucleus","Subunit of the Set3 complex, which is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate"
"YMR081C","ISF1",21.71,6.00342877007476,"cytosol",25.481981,4.74177522108195,"cytosol","17.957903999999999","5.4713915127095598","below threshold","23.41","8.81","1.07","cytosol","19.399999999999999","2.92","0.89","cytosol","32.909999999999997","4.1100000000000003","1.51","cytosol","Serine-rich, hydrophilic protein with similarity to Mbr1p; overexpression suppresses growth defects of hap2, hap3, and hap4 mutants; expression is under glucose control; cotranscribed with NAM7 in a cyp1 mutant"
"YEL020C","YEL020C",24.92,5.35754553414177,"cytosol",25.486458,5.76932499390796,"cytosol","24.362208500000001","4.98778411212266","cytosol","25.02","8.76","1","cytosol","24.98","6.65","1","cytosol","26.37","3.97","1.05","cytosol","Hypothetical protein with low sequence identity to Pdc1p"
"YDR097C","MSH6",23.88,6.53016156187332,"nucleus",25.507788,6.74933598325396,"nucleus","22.275169999999999","5.4546622088905004","nucleus","16","6.78","0.66","nucleus","25.95","5.73","1.08","nucleus","17.12","2.88","0.71","nucleus","Protein required for mismatch repair in mitosis and meiosis, forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; potentially phosphorylated by Cdc28p"
"YKR011C","YKR011C",24.05,5.59686264895855,"nucleus",25.514706,6.01395569364712,"nucleus","22.591242999999999","5.2231220093419299","nucleus","22.07","8.8000000000000007","0.91","nucleus","30.05","8.26","1.24","nucleus","32.21","8.99","1.33","nucleus","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus"
"YBR096W","YBR096W",25.01,6.31806868192242,"ER",25.515199,7.06374976764275,"ER","24.520162500000001","5.7309020814098899","ER","27.7","12.48","1.1000000000000001","ER","21.58","3.36","0.86","ER","18.5","6.4","0.73","ER","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the ER"
"YML027W","YOX1",22.94,8.65593143280582,"nucleus",25.544445,9.46287443342356,"nucleus","20.348766000000001","6.6446133238290503","nucleus","NA","NA","NA","nucleus","20.18","5.39","0.87","nucleus","24.13","12.76","1.05","nucleus","Homeodomain-containing transcriptional repressor, binds to Mcm1p and to early cell cycle boxes (ECBs) in the promoters of cell cycle-regulated genes expressed in M/G1 phase; expression is cell cycle-regulated; potential Cdc28p substrate"
